landmark_0_x,landmark_0_y,landmark_1_x,landmark_1_y,landmark_2_x,landmark_2_y,landmark_3_x,landmark_3_y,landmark_4_x,landmark_4_y,landmark_5_x,landmark_5_y,landmark_6_x,landmark_6_y,landmark_7_x,landmark_7_y,landmark_8_x,landmark_8_y,landmark_9_x,landmark_9_y,landmark_10_x,landmark_10_y,landmark_11_x,landmark_11_y,landmark_12_x,landmark_12_y,landmark_13_x,landmark_13_y,landmark_14_x,landmark_14_y,landmark_15_x,landmark_15_y,landmark_16_x,landmark_16_y,landmark_17_x,landmark_17_y,landmark_18_x,landmark_18_y,landmark_19_x,landmark_19_y,landmark_20_x,landmark_20_y,class
0,0,-0.074732131,-0.101636857,-0.150167617,-0.290801927,-0.154891808,-0.472737939,-0.080361533,-0.563822216,-0.073699065,-0.53560694,-0.077671626,-0.755938093,-0.087667458,-0.881794187,-0.084074122,-1,-0.006622949,-0.504402539,-0.029899702,-0.662743053,-0.060374751,-0.450834422,-0.043976887,-0.377907909,0.059639857,-0.451125621,0.031101613533500500,-0.552680341,-0.005295275,-0.355480808,0.013054037808868800,-0.305158455,0.12646096221554000,-0.37834153,0.099725624,-0.469473461,0.058762077,-0.339273022,0.064819288,-0.289492695,1
0,0,-0.075343081,-0.096709781,-0.149627384,-0.284669111,-0.154524974,-0.46947918,-0.076766156,-0.557477752,-0.072283485,-0.546187827,-0.072189986,-0.76190455,-0.079716368,-0.888193874,-0.075409117,-1,-0.003834509,-0.51337456,-0.023731424,-0.678119493,-0.055864998,-0.465610401,-0.043856963,-0.386098246,0.063283406,-0.457270688,0.038400252,-0.55905074,-7.05E-05,-0.35851776,0.013037393544703100,-0.299963879,0.1293839329233190,-0.379332616,0.10561886483335900,-0.465896533,0.063717808,-0.335423543,0.065753835,-0.28228827,1
0,0,-0.077093988,-0.102638499,-0.155396546,-0.299267554,-0.147116414,-0.488774562,-0.06467984,-0.572750549,-0.071956484,-0.551213939,-0.07163071,-0.759712535,-0.077675604,-0.887412581,-0.071891895,-1,-0.002530525,-0.514834922,-0.021439569,-0.685848669,-0.055161357,-0.465668839,-0.040189105,-0.387459236,0.065227118,-0.455485764,0.041419675949016600,-0.567392208,0.001668866,-0.362830993,0.017827844708195400,-0.309765009,0.13320351608207300,-0.375600302,0.10630349790362500,-0.475613515,0.06457007,-0.340404515,0.070933195,-0.287399192,1
0,0,-0.074707941,-0.103854251,-0.14831299,-0.30256801,-0.133873524,-0.48736748,-0.050601849,-0.569559795,-0.063412972,-0.549654067,-0.061899007,-0.75900991,-0.064841877,-0.886562698,-0.057484312,-1,0.005668945,-0.509111232,-0.013294904,-0.672779494,-0.047007658,-0.459993014,-0.031199798,-0.393749986,0.072929648,-0.447854868,0.049747179951772000,-0.549456661,0.010488928,-0.353102546,0.027841087,-0.3145401,0.1405846148938830,-0.367523327,0.11594673907638800,-0.468843592,0.074507252,-0.337902383,0.081895073,-0.291783481,1
0,0,-0.075227255,-0.101772341,-0.150135456,-0.301168928,-0.131551106,-0.481225461,-0.049933049,-0.566591687,-0.062211938,-0.548664216,-0.058717263,-0.754326625,-0.063109876,-0.881816026,-0.057493043,-1,0.006691047,-0.507973521,-0.011944601,-0.668719262,-0.049115555,-0.451676757,-0.033778641,-0.392482194,0.073162535,-0.446029223,0.052626007,-0.542550342,0.008659002,-0.343431771,0.025418408058107200,-0.314831836,0.1410070830834530,-0.365244438,0.1181865776765510,-0.460606624,0.075607944,-0.330431843,0.083795243,-0.292769833,1
0,0,-0.07237051,-0.104846256,-0.144566195,-0.299857591,-0.123835298,-0.476235935,-0.041927814,-0.560551569,-0.061448273,-0.54828633,-0.060790306,-0.755590975,-0.063077921,-0.879725412,-0.052029135,-1,0.010410947516064600,-0.505148387,-0.004387218,-0.661328718,-0.042140813,-0.437992104,-0.027750599,-0.384574391,0.077634709,-0.443091734,0.060313488273561900,-0.541869725,0.014885693848459600,-0.34043685,0.031561517582552700,-0.312657563,0.14653739655980900,-0.3622932,0.12648775675857300,-0.458858881,0.081868231,-0.329514767,0.087966302,-0.290228461,1
0,0,-0.068621947,-0.10437826,-0.139100349,-0.294316176,-0.123770633,-0.472291447,-0.04003081,-0.554627034,-0.058726294,-0.5478054,-0.056936264,-0.754946993,-0.058595053,-0.880186602,-0.046966754,-1,0.011750805691550100,-0.504572854,-0.004076677,-0.653936876,-0.04262974,-0.435919304,-0.030623653,-0.379730724,0.078320853,-0.441119078,0.060374126,-0.53754686,0.014476992611989800,-0.34154978,0.028825579,-0.304220487,0.1444671441535210,-0.357634766,0.12471008454336000,-0.455577147,0.079674485,-0.327372275,0.083386016,-0.280102892,1
0,0,-0.070664891,-0.107872867,-0.141027315,-0.299046547,-0.126707645,-0.481925888,-0.045551624,-0.573283715,-0.062552994,-0.545140544,-0.059803191,-0.755165144,-0.063045628,-0.878834892,-0.052091689,-1,0.008396301,-0.504077971,-0.00736745,-0.660866693,-0.043774175,-0.446601321,-0.029424296,-0.391377421,0.074830105,-0.443414304,0.058392239,-0.544252397,0.013620651182425500,-0.350170646,0.027491270523119900,-0.315225528,0.14093300077012000,-0.364358876,0.12445116731363500,-0.456702433,0.079927319,-0.331346168,0.081190303,-0.28708351,1
0,0,-0.069445871,-0.110603245,-0.140238932,-0.300002743,-0.129395405,-0.480385562,-0.050869395,-0.573961892,-0.061038398,-0.544751846,-0.058416688,-0.755269665,-0.062806275,-0.880098456,-0.054586857,-1,0.0092538,-0.503636803,-0.009740113,-0.661285687,-0.045420739,-0.449034856,-0.030563195,-0.394264896,0.075892769,-0.442421571,0.054979607,-0.548582992,0.011181097932136500,-0.355608815,0.025872564860471200,-0.31876387,0.14220159648269700,-0.36333124,0.12373400643265800,-0.461264266,0.078403736,-0.336355648,0.079241008,-0.289200542,1
0,0,-0.069618429,-0.1055581,-0.139954295,-0.297777134,-0.126811939,-0.478123925,-0.046460889,-0.568784559,-0.056602388,-0.542143022,-0.053521781,-0.753558263,-0.056966482,-0.879278847,-0.046725973,-1,0.013201685446296500,-0.498749823,-0.005168329,-0.659316016,-0.042335493,-0.443175516,-0.027639373,-0.38675212,0.079509309,-0.43516815,0.05876808,-0.545272284,0.014204008278020100,-0.348249402,0.029360834324304800,-0.308980284,0.1453713867926910,-0.353471181,0.1265461581924250,-0.456519915,0.081044043,-0.327796695,0.082794589,-0.277904099,1
0,0,-0.067477486,-0.106818528,-0.137051494,-0.295990454,-0.128693159,-0.476514415,-0.049474959,-0.5635795,-0.055072078,-0.538199518,-0.050941968,-0.752519398,-0.053149518,-0.880999858,-0.04426597,-1,0.015003407159174600,-0.496377185,-0.002908814,-0.656260415,-0.040549968,-0.442255408,-0.028656399,-0.376203953,0.081965499,-0.431970724,0.061027561,-0.539109923,0.016788575325781200,-0.347353258,0.030208070013168200,-0.301268951,0.1477321950853480,-0.348081582,0.12919339879774700,-0.452100391,0.083402277,-0.326819455,0.083550958,-0.274524597,1
0,0,-0.067840274,-0.108628882,-0.135773854,-0.294929569,-0.127222189,-0.472255221,-0.050120587,-0.561813054,-0.055055513,-0.541849186,-0.050731185,-0.754654067,-0.052416836,-0.881876295,-0.042014027,-1,0.015579793,-0.497589557,-0.00423325,-0.654669273,-0.041374094,-0.437514989,-0.027436793,-0.381563125,0.082281581,-0.434709129,0.060920964,-0.53691833,0.017107092597534500,-0.34310563,0.03113432,-0.306835181,0.14845156249100100,-0.354016284,0.12973046862250800,-0.447494735,0.084647175,-0.323134159,0.083764032,-0.277073725,1
0,0,-0.074131377,-0.110488881,-0.145132927,-0.301281278,-0.135793579,-0.475742841,-0.061281372,-0.567612721,-0.066599929,-0.549408116,-0.060486422,-0.761624072,-0.064807454,-0.886276975,-0.057419792,-1,0.004300413,-0.508600747,-0.013685642,-0.684515744,-0.053831458,-0.471733934,-0.041369682,-0.394821766,0.072918607,-0.446466697,0.047580856,-0.542570174,0.005650986,-0.348151156,0.022150001711728400,-0.305229901,0.14137554494939800,-0.365516503,0.11723891518130000,-0.462337135,0.073888114,-0.332593316,0.078455793,-0.286770858,1
0,0,-0.080667554,-0.10959588,-0.155788649,-0.313624006,-0.145312991,-0.505991748,-0.067446003,-0.588081469,-0.077431401,-0.557963047,-0.074316308,-0.765146904,-0.082525431,-0.888569227,-0.075929381,-1,-0.00649175,-0.524115162,-0.025626274,-0.680511307,-0.062905447,-0.464854038,-0.048678156,-0.408016875,0.061370558675046200,-0.468766026,0.035454734,-0.555877125,-0.005535475,-0.358564522,0.010685071876196800,-0.329891496,0.13035486666643600,-0.39868079,0.10137853983430300,-0.476355002,0.063208341,-0.342294022,0.074212008,-0.308165739,1
0,0,-0.082725696,-0.121430113,-0.156830177,-0.31934043,-0.152994014,-0.518518616,-0.078922302,-0.603429091,-0.079270006,-0.552574226,-0.081236074,-0.760036096,-0.094836622,-0.881585987,-0.088881718,-1,-0.01171336,-0.520861613,-0.039894447,-0.662279764,-0.07076269,-0.443715142,-0.04762489,-0.401916289,0.053568788,-0.47009063,0.024508353,-0.57467617,-0.012590206,-0.374141273,0.010632560026298700,-0.342306964,0.11962263734032600,-0.405733775,0.090872634,-0.506943379,0.052528178481189700,-0.370588943,0.066679549,-0.323807296,1
0,0,-0.086167558,-0.11063466,-0.162526699,-0.31379532,-0.156313562,-0.519350123,-0.076841797,-0.603325661,-0.077922354,-0.549494276,-0.08047264,-0.75883759,-0.092755812,-0.881786709,-0.087508918,-1,-0.009938988,-0.517511077,-0.036011217,-0.67278968,-0.067733232,-0.45503689,-0.048954696,-0.403665188,0.055912394,-0.466983557,0.026330408423922000,-0.570129174,-0.009737627,-0.368224859,0.012404343616008700,-0.328197944,0.12391142551303500,-0.400542065,0.095092121,-0.502678423,0.055148866,-0.370143798,0.06771816,-0.322830471,1
0,0,-0.081225024,-0.111852751,-0.159269566,-0.311242435,-0.158108141,-0.506898859,-0.083412457,-0.600978119,-0.073584082,-0.547407297,-0.077934676,-0.757195124,-0.092008804,-0.883339222,-0.087922399,-1,-0.006760228,-0.515619805,-0.041237937,-0.678962874,-0.073979258,-0.455599785,-0.051871823,-0.398989389,0.059625185307762800,-0.466229924,0.019826488101232700,-0.563209126,-0.014366166,-0.358467793,0.01187656,-0.321458746,0.12752776651560400,-0.401125637,0.089585798,-0.500887889,0.050956872161245600,-0.363857171,0.066809716,-0.317049983,1
0,0,-0.081312523,-0.107506617,-0.161741096,-0.308738795,-0.159232397,-0.509114674,-0.081892875,-0.603599908,-0.07097345,-0.546518028,-0.072799887,-0.758156465,-0.087598925,-0.8815766,-0.087261756,-1,-0.004346809,-0.513178293,-0.039386021,-0.671520606,-0.070297153,-0.450343542,-0.046194152,-0.397085932,0.061377052,-0.461546881,0.023339621127055100,-0.567947198,-0.011952574,-0.363428882,0.014885779321446600,-0.327733397,0.1303869660154090,-0.393517585,0.095516381,-0.496858503,0.053955507,-0.359900412,0.067559926,-0.312099831,1
0,0,-0.080998802,-0.108738875,-0.158759993,-0.309197459,-0.153246225,-0.508144835,-0.076623112,-0.599255348,-0.070373691,-0.539978944,-0.071112082,-0.756082208,-0.082528699,-0.882185154,-0.080018016,-1,-0.002389143,-0.507085831,-0.034929568,-0.669208226,-0.064955718,-0.452423022,-0.043511339,-0.386530309,0.06317111,-0.456658611,0.026053483,-0.566948338,-0.009101373,-0.364638089,0.014570494033259000,-0.314573949,0.1321529516555500,-0.389146794,0.099977317,-0.497447578,0.058069089,-0.363327409,0.06732861,-0.308246951,1
0,0,-0.079044919,-0.103741315,-0.157942466,-0.306148972,-0.155250491,-0.503772988,-0.079931277,-0.59870327,-0.071767304,-0.539834824,-0.072724493,-0.755350634,-0.08391976,-0.88248229,-0.081674502,-1,-0.004186058,-0.508192803,-0.036703016,-0.673361615,-0.065827963,-0.454385608,-0.04423625,-0.38680287,0.062110867893223000,-0.457002107,0.025000344136051700,-0.565982004,-0.009347289,-0.362724427,0.014217869103601700,-0.31501511,0.1313930623109570,-0.388350652,0.098495446,-0.494437462,0.057618731093026800,-0.358625479,0.066821547,-0.305196898,1
0,0,-0.076373757,-0.107006579,-0.155706105,-0.307751659,-0.154033707,-0.50221402,-0.07903985,-0.597890807,-0.067620128,-0.541499378,-0.068962851,-0.757323586,-0.080919526,-0.882389485,-0.078687342,-1,-0.000791425,-0.506992446,-0.036184932,-0.669888896,-0.066230212,-0.448613458,-0.042343429,-0.386838702,0.065120231,-0.454764272,0.026773056,-0.564502005,-0.008880865,-0.360219789,0.016279803094484200,-0.316046849,0.13392613793826400,-0.385298378,0.10149529529249100,-0.495995386,0.058578499713740900,-0.358680229,0.068041135,-0.303758885,1
0,0,-0.081679141,-0.11145924,-0.159880525,-0.309149725,-0.156760654,-0.50593974,-0.080336188,-0.602728255,-0.074779255,-0.543300232,-0.075027076,-0.755897506,-0.085952585,-0.883357816,-0.08292634,-1,-0.006717066,-0.51015619,-0.038127894,-0.676738191,-0.069534717,-0.456282374,-0.048048488,-0.390801094,0.05972862,-0.458098692,0.025292059,-0.569352621,-0.011232964,-0.366959244,0.011866019202595500,-0.320389589,0.12985686439162600,-0.388695425,0.099578568,-0.49510087,0.057842659,-0.361935863,0.066567851,-0.310068682,1
0,0,-0.080671968,-0.103382254,-0.159754036,-0.305471265,-0.157866769,-0.504655718,-0.080643664,-0.596725797,-0.069932955,-0.543452783,-0.070654289,-0.757336166,-0.084652475,-0.881855088,-0.084928271,-1,-0.001663475,-0.51029825,-0.038484396,-0.671814527,-0.069327823,-0.447792319,-0.046304399,-0.385064686,0.064735193,-0.457633054,0.025479931,-0.565054128,-0.011225727,-0.356839834,0.012798236402870200,-0.313034057,0.13434691175697000,-0.388196916,0.099285546,-0.491257251,0.056655933,-0.351451956,0.066600805,-0.299477402,1
0,0,-0.077764688,-0.108059081,-0.155633574,-0.307750136,-0.153640179,-0.499698346,-0.079184617,-0.59963654,-0.069873179,-0.539130883,-0.07155661,-0.755943706,-0.082358093,-0.882191751,-0.079119166,-1,-0.003034179,-0.507057127,-0.033693558,-0.672669544,-0.06547189,-0.458757961,-0.04461594,-0.386965953,0.062764801,-0.454168202,0.027137958559401000,-0.565807118,-0.00810711,-0.36535434,0.015730623813316800,-0.313995518,0.13110876641750600,-0.382195354,0.10022030605458000,-0.491732355,0.058666523,-0.357407637,0.067513865,-0.301484406,1
0,0,-0.079679622,-0.10725711,-0.158345682,-0.307238023,-0.154645231,-0.50030347,-0.080585349,-0.59276342,-0.065919399,-0.547275391,-0.067762241,-0.76031192,-0.081719152,-0.884571903,-0.082204923,-1,0.001208648,-0.512181489,-0.035821083,-0.669270046,-0.069711232,-0.451867105,-0.047173039,-0.393987273,0.067462526,-0.45782626,0.025243896,-0.561720943,-0.011785919,-0.35794672,0.015085652066898200,-0.318007088,0.1358696766529740,-0.384043605,0.09719683,-0.484300067,0.054603978,-0.347452562,0.068114608,-0.298778501,1
0,0,-0.079472625,-0.108423785,-0.156914421,-0.308885053,-0.153298611,-0.501194842,-0.078235461,-0.596038564,-0.070277992,-0.539896938,-0.071318167,-0.755620946,-0.081689953,-0.881947147,-0.07790569,-1,-0.003539852,-0.50524517,-0.03240305,-0.669218521,-0.065068388,-0.457219478,-0.045819066,-0.390735569,0.061990501,-0.45153746,0.027637868194394100,-0.560194325,-0.008779419,-0.362595952,0.013887716748760300,-0.314797675,0.12966793003205400,-0.38042371,0.099226969,-0.485847329,0.057674106,-0.354454755,0.06687772,-0.30255537,1
0,0,-0.081313321,-0.108043008,-0.158696451,-0.306586561,-0.154565366,-0.50012481,-0.079044399,-0.591130623,-0.066717068,-0.549261985,-0.067607642,-0.76272644,-0.081062184,-0.886237138,-0.080777072,-1,0.001689679,-0.512698136,-0.031446591,-0.667773069,-0.06582641,-0.450639086,-0.045403493,-0.391277217,0.068210744,-0.456297694,0.030214170153355900,-0.558061837,-0.008988185,-0.355557828,0.014087233225175800,-0.311695304,0.1361609075421150,-0.381304883,0.10171988456937800,-0.479882595,0.057256873,-0.344940747,0.066914,-0.294213708,1
0,0,-0.078667212,-0.111482686,-0.155184816,-0.310599403,-0.151477883,-0.499328999,-0.079338213,-0.59872051,-0.067362849,-0.547321858,-0.068591268,-0.759128039,-0.079268987,-0.883876382,-0.07562624,-1,-0.000324621,-0.512543913,-0.032052396,-0.673012014,-0.064839474,-0.459086218,-0.043318449,-0.394337729,0.065764359,-0.457195745,0.026631540814900000,-0.562249771,-0.008906836,-0.363645147,0.016824351026421300,-0.317225826,0.13331127746174400,-0.382148135,0.098018634,-0.481085564,0.056353116,-0.349440953,0.068284374,-0.299945796,1
0,0,-0.079945713,-0.111814519,-0.156188976,-0.312569071,-0.15278761,-0.506064323,-0.077205558,-0.60280816,-0.066985296,-0.550723156,-0.067198358,-0.759497839,-0.078237785,-0.885274559,-0.075208523,-1,-6.67E-05,-0.515189546,-0.034377641,-0.671602178,-0.066602472,-0.456540415,-0.044827297,-0.394358136,0.065180385,-0.45912898,0.028586952356963800,-0.566566312,-0.009089042,-0.366872086,0.013378332570155300,-0.319403628,0.1322794986098440,-0.385707278,0.1010228260366610,-0.490840629,0.057819622,-0.3571019,0.065741515,-0.303224254,1
0,0,-0.081398954,-0.111208511,-0.158459837,-0.308327134,-0.155550441,-0.500165238,-0.078971632,-0.596480386,-0.068579817,-0.549200982,-0.068876297,-0.761147914,-0.079703094,-0.886080698,-0.077006321,-1,-8.44E-05,-0.51357041,-0.032421465,-0.671325477,-0.066667053,-0.456263033,-0.04764694,-0.394289794,0.066334562,-0.457973583,0.029278713,-0.56042289,-0.009105587,-0.360019444,0.012813345548431200,-0.315093284,0.1345406738751860,-0.384663522,0.10034100201743900,-0.484802268,0.057710462,-0.349827157,0.066712801,-0.297686182,1
0,0,-0.082328874,-0.109656941,-0.158615942,-0.305674634,-0.156014275,-0.495962089,-0.079834416,-0.590038919,-0.070486901,-0.551298761,-0.070845852,-0.762775954,-0.080370965,-0.888374546,-0.078005092,-1,-0.001296533,-0.517014727,-0.032894026,-0.671284551,-0.067277379,-0.458108956,-0.050917662,-0.390869609,0.065639596,-0.460149986,0.028437401200170200,-0.555626926,-0.009944014,-0.357546745,0.010175383,-0.309450179,0.13345051787236100,-0.383215736,0.098906016,-0.475199059,0.05647761,-0.342462436,0.064187174,-0.290895672,1
0,0,-0.081410075,-0.106091434,-0.158369147,-0.305527355,-0.15475711,-0.496515193,-0.079007249,-0.592236532,-0.069578563,-0.547586781,-0.07055904,-0.761837047,-0.079320204,-0.886263551,-0.07497994,-1,-0.001484891,-0.512429759,-0.031513508,-0.670979982,-0.064292345,-0.457421421,-0.045733586,-0.39123083,0.064977211,-0.455668771,0.030017526081172800,-0.557100398,-0.008080134,-0.358167223,0.013354177563572400,-0.312830146,0.13242896225044300,-0.380973935,0.100609921,-0.471835627,0.057386814808298200,-0.340368713,0.06574855,-0.292451777,1
0,0,-0.082958341,-0.104845087,-0.159341015,-0.307041517,-0.151655177,-0.504927884,-0.070108075,-0.587987259,-0.064005371,-0.554509041,-0.059472086,-0.762108374,-0.067888562,-0.887787057,-0.064223233,-1,0.004817312,-0.514549042,-0.021664147,-0.673508737,-0.059703912,-0.458665648,-0.044388426,-0.390928907,0.070128939,-0.452846347,0.038674065984496100,-0.555585091,-0.004060988,-0.354868351,0.013706750433281700,-0.306877518,0.1359472746445860,-0.372978384,0.10686194920880100,-0.466687838,0.061067770820639100,-0.33313646,0.066967076,-0.281339656,1
0,0,-0.077384872,-0.108903611,-0.149600891,-0.311103543,-0.143552998,-0.499143976,-0.067781895,-0.587668653,-0.054735116,-0.549735352,-0.045211696,-0.756560367,-0.049223593,-0.887804994,-0.043394091,-1,0.011353372239199500,-0.506008687,-0.013337122,-0.666309659,-0.053210633,-0.45322069,-0.038225402,-0.385283362,0.075721063,-0.440113815,0.047026277,-0.543618859,0.002693294,-0.351208201,0.021516184090839400,-0.307267275,0.1402099281502000,-0.355408072,0.1145231442208440,-0.449668878,0.067383134,-0.324287031,0.073735352,-0.277288963,1
0,0,-0.071716981,-0.110660737,-0.139191731,-0.32127376,-0.126198363,-0.512373361,-0.044900239,-0.578592019,-0.033468,-0.5503657,-0.020183618,-0.762014197,-0.021269098,-0.889958242,-0.009563011,-1,0.032501069,-0.500822854,0.010704985654597100,-0.676074714,-0.035856717,-0.458329305,-0.017600192,-0.384510471,0.095827074,-0.431109084,0.065226422,-0.538917867,0.014704476158174500,-0.341096492,0.035750257,-0.292780886,0.15809765866568400,-0.341451737,0.129667484,-0.448153843,0.078973719,-0.319212403,0.086702075,-0.266941955,1
0,0,-0.068979892,-0.117561165,-0.131115828,-0.318287766,-0.117600115,-0.49365316,-0.042105066,-0.573608485,-0.026372472,-0.55113411,-0.006610094,-0.760053686,-0.002988287,-0.889545923,0.010739372818899800,-1,0.036887501,-0.491460793,0.020087416,-0.654359849,-0.030052504,-0.447427293,-0.017855739,-0.376893953,0.097471989,-0.415328104,0.073953518,-0.526868747,0.020929444105729800,-0.342863091,0.036966362,-0.294733464,0.15702617684134200,-0.321432413,0.14000230821814400,-0.428543173,0.086194032,-0.311269775,0.086656876,-0.260564317,1
0,0,-0.067518301,-0.114600987,-0.128253614,-0.324574597,-0.112290506,-0.504081114,-0.034591831,-0.582944347,-0.021180766,-0.553466755,0.000195129,-0.759789788,0.004864754,-0.889380272,0.019455510910055300,-1,0.042472795,-0.493808312,0.026012387636320700,-0.665015773,-0.02621795,-0.452147969,-0.013187823,-0.377404895,0.10337233501692100,-0.415192056,0.079604642,-0.528543902,0.024256868,-0.337957548,0.041157947,-0.288238874,0.16338623055887500,-0.318026959,0.14289335257168100,-0.42784204,0.088126583,-0.305832938,0.090460958,-0.253836277,1
0,0,-0.067594288,-0.121965633,-0.125490222,-0.328515412,-0.108969484,-0.50315651,-0.031912071,-0.580829707,-0.020007173,-0.551944687,0.001269959,-0.760566209,0.005501973,-0.888749793,0.020706951,-1,0.043965249795425100,-0.492854156,0.024280572,-0.65789796,-0.026549077,-0.452960421,-0.01187376,-0.376495734,0.10408538506377800,-0.415858782,0.076186652,-0.528610986,0.022218288581867900,-0.346026339,0.040632376437872700,-0.293765286,0.16355217341315500,-0.320850253,0.14203799857167100,-0.429971959,0.087866016,-0.313848688,0.090193722,-0.260777495,1
0,0,-0.065811825,-0.124823475,-0.124981602,-0.334892592,-0.107546844,-0.510367285,-0.027978509,-0.586962374,-0.020838545,-0.556898145,3.10902052000769E-05,-0.76288445,0.004458178,-0.888545786,0.020656096,-1,0.04306993,-0.498730851,0.024928520076322900,-0.666606349,-0.02485532,-0.457639871,-0.007658738,-0.38347092,0.10364954931796000,-0.422227734,0.076960458,-0.534533898,0.02349168,-0.350609203,0.044446950900931200,-0.303662284,0.1637111819110730,-0.327696115,0.14326673522778400,-0.437330096,0.089677454,-0.321127266,0.094035356,-0.271776485,1
0,0,-0.066274227,-0.124869363,-0.122239443,-0.33027607,-0.105327792,-0.504333188,-0.028356897,-0.580377411,-0.017121925,-0.555632907,0.004484287,-0.76367963,0.009236741,-0.89030832,0.024541525877879800,-1,0.046678707,-0.496200108,0.029349742,-0.661736961,-0.02164139,-0.456532088,-0.008710189,-0.376187665,0.10689175152575600,-0.418830631,0.080225405,-0.53041304,0.026389347279647300,-0.347612922,0.04361775,-0.291569386,0.1658315596585130,-0.322183452,0.1459296997341490,-0.429665326,0.091842986,-0.316088749,0.093809274,-0.264060209,1
0,0,-0.068739009,-0.127708278,-0.127207193,-0.335031533,-0.10781388,-0.508871472,-0.029386519,-0.588303955,-0.019016436,-0.558396004,0.002493618,-0.763041847,0.006267026,-0.888983733,0.021830414915866800,-1,0.04471495,-0.49782198,0.025103682329417200,-0.661876514,-0.027553536,-0.453609138,-0.010893286,-0.381266977,0.10478989574582300,-0.420859698,0.076294956,-0.532061648,0.020820374,-0.346954067,0.04115753,-0.297698653,0.16464539025793400,-0.326441617,0.14161177308924700,-0.434595772,0.086868668,-0.316606151,0.090994551,-0.264058579,1
0,0,-0.066519133,-0.12650067,-0.122799445,-0.335581015,-0.103153849,-0.509720665,-0.025582146,-0.589683377,-0.012804362,-0.560548314,0.012878260605532400,-0.765974991,0.019542279972096900,-0.891921857,0.037004602,-1,0.050315369154432100,-0.498574559,0.029443392666242600,-0.657935374,-0.022578972,-0.451223285,-0.005450021,-0.378245581,0.10995825178820900,-0.420345303,0.082123508,-0.531086664,0.026099513509314400,-0.346874602,0.045018586964794200,-0.296362065,0.1686546523407510,-0.324115103,0.14802566487783300,-0.433793298,0.092025567,-0.316815574,0.094095745,-0.263877564,1
0,0,-0.067129052,-0.12648424,-0.124035455,-0.335258793,-0.105620492,-0.50949946,-0.027096862,-0.584677141,-0.014060938,-0.564049008,0.012596834571682000,-0.769487656,0.020515407549073200,-0.89379764,0.039538668,-1,0.049206902,-0.500177085,0.031814668116223000,-0.663059962,-0.021668903,-0.456672159,-0.006152684,-0.381495344,0.10877454486244700,-0.420963115,0.082370584,-0.530349029,0.025917922142251200,-0.34699407,0.04432745,-0.296073744,0.16726100734186500,-0.324105895,0.14635062431569600,-0.433060834,0.091331186,-0.315674658,0.094075533,-0.262825537,1
0,0,-0.067827701,-0.130021239,-0.123418048,-0.336744967,-0.105934502,-0.511068806,-0.028142774,-0.590616027,-0.016403285,-0.562344848,0.009470021,-0.766534024,0.018242713019828900,-0.891819308,0.039128136,-1,0.046429365,-0.50159079,0.028348458852884700,-0.660815369,-0.023297319,-0.45650275,-0.006406723,-0.385097578,0.10607259737338400,-0.424653155,0.080066869,-0.531804673,0.024962178487603500,-0.349702889,0.04408695,-0.301085274,0.16507325078385400,-0.33091268,0.14352839054512000,-0.437510007,0.089450708,-0.320124574,0.093081195,-0.268293829,1
0,0,-0.065981748,-0.127846356,-0.12292809,-0.333800663,-0.105537085,-0.506867092,-0.027923824,-0.584336788,-0.018697259,-0.558259894,0.001883969,-0.762969941,0.004993757,-0.890303361,0.020192081932860200,-1,0.044486159,-0.497136341,0.028289035064039900,-0.664428211,-0.024470091,-0.457379212,-0.009360753,-0.383331115,0.10442858183178800,-0.420024088,0.08005721,-0.532340768,0.025000643,-0.348385176,0.043836092218412300,-0.297956607,0.16367730775170500,-0.325614801,0.14452255426218900,-0.435081163,0.091281686,-0.317819025,0.09535802,-0.266169658,1
0,0,-0.068940515,-0.129080971,-0.127654055,-0.33801684,-0.105988471,-0.516043064,-0.026884019,-0.593227151,-0.021103551,-0.552179853,-0.006467094,-0.759749462,-0.00796111,-0.88700818,0.005065955,-1,0.041933623,-0.494241209,0.022978765685768100,-0.661455848,-0.028663778,-0.453868117,-0.010593332,-0.382735321,0.10163984060906800,-0.420465996,0.073938276,-0.536112262,0.019692257266438600,-0.349493334,0.041220907,-0.298494297,0.16198394092299400,-0.329184129,0.13910203713060100,-0.442864216,0.086839812,-0.324127548,0.093529922,-0.270975287,1
0,0,-0.068447432,-0.135689007,-0.126326497,-0.344189453,-0.107284781,-0.520947014,-0.028621419,-0.603214444,-0.033897887,-0.552822781,-0.030124056,-0.758421473,-0.039751857,-0.885628746,-0.03378933,-1,0.033059503,-0.503401991,0.020758948040951600,-0.677946807,-0.027447445,-0.472700316,-0.012979764,-0.391635396,0.095867324,-0.431388434,0.073081769,-0.547371433,0.020183729769745800,-0.360686968,0.037480505,-0.303345728,0.15780448467150000,-0.339620298,0.13642426626017000,-0.450376305,0.086250622,-0.331411688,0.090510245,-0.27727347,1
